Session campaign,Session source / medium,Active users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per active user,Events per session,Engagement rate,Event count,Key events,Session key event rate,Revenue
Facebook paid ad - Magazine offers - 20-25 Mar -Beurer BM 85,Facebook paid ad - Magazine offers - 20-25 Mar -Beurer BM 85 / paid ad,9,10,8,81.3,0.888888889,6.7,0.8,67,10,1,1
(referral),searchweb-result.com / referral,9,10,9,76.3,1,6.6,0.9,66,11,1,1
Snapchat paid ads - Weekend offers - Personal care - tahara - 29/08/2024 - 31/08/2024,Snapchat paid ads - Weekend offers - Personal care - tahara - 29/08/2024 - 31/08/2024 / Paid ad,171,171,4,0,0.023391813,3.023391813,0.023391813,517,171,1,1
(referral),qvskincareme.com / referral,3919,4534,4291,36.00705779,1.094922174,7.585355095,0.94640494,34392,9818,0.999338333,1
1.20E+17,fb-SiteLink-3 / paid,9,16,9,36.125,1,4.125,0.5625,66,16,1,1
1.20E+17,ig / paid,9,11,7,28.27272727,0.777777778,5.818181818,0.636363636,64,11,1,1
Mailchimp - Magazine offer - 25 April - 08 May - Eucerin 35%,Mailchimp - Magazine offer - 25 April - 08 May - Eucerin 35% / paid ad,170,234,149,77.23076923,0.876470588,8.329059829,0.636752137,1949,242,1,1
Slider 2 - Banner 1 - AR - Baby Care - Pampers GP 2 PCS For,Slider 2 - Banner 1 - AR - Baby Care - Pampers GP 2 PCS For 140 SAR - 01/11/2023-07/11/2023 / Emarsys,20,85,52,128.1176471,2.6,14.37647059,0.611764706,1222,111,1,1
Instagram paid ad - Magazine offers - 24 Feb - 08 Mar - bambi wipes 20% off,Instagram paid ad - Magazine offers - 24 Feb - 08 Mar - bambi wipes 20% off / paid ad,9,10,8,7.7,0.888888889,6.4,0.8,64,10,1,1
Facebook Paid Ad - Magazine offers - Private - 24/04/2025 - 07/05/2025,Facebook Paid Ad - Magazine offers - Private - 24/04/2025 - 07/05/2025 / Paid Ad,9,11,6,39.18181818,0.666666667,5.727272727,0.545454545,63,17,1,1
Instagram story - Beauty Care - Some By Mi - 05/02/2024,Instagram story - Beauty Care - Some By Mi - 05/02/2024 / Story,170,203,150,67.00985222,0.882352941,8.266009852,0.738916256,1678,213,1,1
Instagram paid ads - Weekend offers - Marnys - 02/01/2025 - 04/01/2025,Instagram paid ads - Weekend offers - Marnys - 02/01/2025 - 04/01/2025 / Paid ad,1052,1425,539,38.15157895,0.512357414,4.552982456,0.378245614,6488,1463,1,1
1.20E+17,fb / paid,9,10,10,6.6,1.111111111,6.2,1,62,23,1,1
Instagram Story - Baby Care - Baby Oral Care - 11/01/2024,Instagram Story - Baby Care - Baby Oral Care - 11/01/2024 / story,9,9,5,34.55555556,0.555555556,6.888888889,0.555555556,62,9,1,1
Facebook paid ad - Weekend offers Lilies & Love - 12-14 Oct 2023,Facebook paid ad - Weekend offers Lilies & Love - 12-14 Oct 2023 / Paid ad,170,195,101,31.67692308,0.594117647,6.779487179,0.517948718,1322,199,1,1
Slider 1 - Banner 1 - AR - White Friday - Brand stores - 15/11/2024 -,Slider 1 - Banner 1 - AR - White Friday - Brand stores - 15/11/2024 - 30/11/2024 / banner,202,616,327,139.6152597,1.618811881,6.538961039,0.530844156,4028,739,1,1
Emarsys - Weekend offers - Beauty care - bioderma - 24/10/2024 - 28/10/2024,Emarsys - Weekend offers - Beauty care - bioderma - 24/10/2024 - 28/10/2024 / mail,9,16,5,18.375,0.555555556,3.8125,0.3125,61,16,1,1
Instagram Paid Ad - Toddies - 23-10-2024 31-12-2024,Paid Ad / Instagram,9,9,6,59.77777778,0.666666667,6.777777778,0.666666667,61,9,1,1
Snapchat paid ad - Magazine offer - bigen - Personal Care - 22-30 Nov 2023,Snapchat paid ad - Magazine offer - bigen - Personal Care - 22-30 Nov 2023 / paid ad,170,230,126,22.54782609,0.741176471,5.165217391,0.547826087,1188,233,1,1
Emarsys - Flash Offers - Cetaphil - 37% off - 70% Off - 05/01/2024 - 07/01/2024 - 05/01/2024,Emarsys - Flash Offers - Cetaphil - 37% off - 70% Off - 05/01/2024 - 07/01/2024 - 05/01/2024 / Email,1213,1709,865,51.19426565,0.713107997,7.956114687,0.506143944,13597,1856,1,1
Instagram Paid Ad - Weekend offers - Mothernest - 20/02/2025 - 22/02/2025,Paid Ad / Instagram,9,13,9,27.30769231,1,4.692307692,0.692307692,61,13,1,1
Facebook Paid Ad - Magazine offers - 01-11 Dec - philips 50% off,Facebook Paid Ad - Magazine offers - 01-11 Dec - philips 50% off / paid ad,9,9,7,38.77777778,0.777777778,6.666666667,0.777777778,60,9,1,1
Facebook paid ad - Magazine offer - 25 April - 08 May - melatonin,Facebook paid ad - Magazine offer - 25 April - 08 May - melatonin / paid ad,170,257,72,24.50583658,0.423529412,4.338521401,0.280155642,1115,267,1,1
SMS Paid Ad - Diapers - 26/09/2024 - 03/10/2024,Paid Ad / SMS,657,931,567,97.95488722,0.863013699,9.050483351,0.609022556,8426,991,1,1
Facebook Paid Ad - Weekend Offers - Personal Care - 23/05/2024 - 25/05/2024,Facebook Paid Ad - Weekend Offers - Personal Care - 23/05/2024 - 25/05/2024 / Paid Ad,9,9,5,31,0.555555556,6.555555556,0.555555556,59,9,1,1
Instagram paid ad - Magazine offer - 12-20 Jun - vivahair 2+1,Instagram paid ad - Magazine offer - 12-20 Jun - vivahair 2+1 / paid ad,9,10,7,15.1,0.777777778,5.9,0.7,59,10,1,1
Facebook paid ad - Magazine offer - dentu XY - 13-19 Sep 2023,Facebook paid ad - Magazine offer - dentu XY - 13-19 Sep 2023 / paid ad,170,200,67,12.265,0.394117647,4.255,0.335,851,205,1,1
Instagram Post-BTS campaign 2023,Instagram / (not set),409,4839,2996,54.43996694,7.325183374,7.571192395,0.619136185,36637,15568,1,1
Instagram Paid ad- Personal care - vichy deo 12/12/2024,Instagram Paid ad- Personal care - vichy deo 12/12/2024 / Instagram Paid ad- Personal care - vichy deo 12/12/2024,9,9,5,54.44444444,0.555555556,6.444444444,0.555555556,58,9,1,1
Instagram story - Beauty Care - Macadamia - 01/03/2024 - 07/03/2024,Instagram story - Beauty Care - Macadamia - 01/03/2024 - 07/03/2024 / Post/Video/Story/Reel,9,9,5,17.44444444,0.555555556,6.444444444,0.555555556,58,9,1,1
(referral),kooora.alkoora.live / referral,170,174,23,2.201149425,0.135294118,3.252873563,0.132183908,566,174,1,1
Slider 1 - Banner 1- Ar - Bylsan - 08/12/2024 -12/12/2024,Slider 1 - Banner 1- Ar - Bylsan - 08/12/2024 -12/12/2024 / Banner,19,101,63,174.7821782,3.315789474,10.56435644,0.623762376,1067,120,1,1
Snapchat Paid Ad - Flamacure - 19/05/2025,Snapchat Paid Ad - Flamacure - 19/05/2025 / Paid Ad,9,10,7,40.2,0.777777778,5.8,0.7,58,12,1,1
Snapchat Paid Ad - Magazine offers - Eva - 17/03/2025 - 31/03/2025,Snapchat Paid Ad - Magazine offers - Eva - 17/03/2025 - 31/03/2025 / Paid ad,9,9,6,62.44444444,0.666666667,6.444444444,0.666666667,58,10,1,1
Snapchat paid ads - Weekend offers - Personal care - colgate - 08/08/2024 - 10/08/2024,Snapchat paid ads - Weekend offers - Personal care - colgate - 08/08/2024 - 10/08/2024 / Paid ad,170,174,9,0.752873563,0.052941176,3.120689655,0.051724138,543,174,1,1
Instagram Paid Ad - Magazine Offers - Baby Care - Mustela - 25/02/2024 - 07/03/2024,Instagram Paid Ad - Magazine Offers - Baby Care - Mustela - 25/02/2024 - 07/03/2024 / Paid Ad,2892,3524,2316,54.6861521,0.800829876,8.299659478,0.657207719,29248,3640,1,1
snapchat Paid Ad - Magazine offers - SEVEN SEAS - 25/01/2025 - 07/02/2025,snapchat Paid Ad - Magazine offers - SEVEN SEAS - 25/01/2025 - 07/02/2025 / Paid Ad,9,13,8,30.69230769,0.888888889,4.461538462,0.615384615,58,13,1,1
warm up day 24,dengage / email,9,12,4,42,0.444444444,4.833333333,0.333333333,58,12,1,1
Snapchat paid ads - Weekend offers - Personal care - Femfresh - 06/06/2024 - 08/06/2024,Snapchat paid ads - Weekend offers - Personal care - Femfresh - 06/06/2024 - 08/06/2024 / Paid ad,170,176,9,0.323863636,0.052941176,3.022727273,0.051136364,532,176,1,1
Slider 1 - Banner 8 - Ar - Magazine - Ramadan - 03/03/2024,Slider 1 - Banner 8 - Ar - Magazine - Ramadan - 03/03/2024 / banner,312,486,218,54.94444444,0.698717949,10.28395062,0.448559671,4998,521,1,1
Instagram Paid Ad - Magazine offers - Beauty care - 08/05/2025 - 13/05/2025,Paid Ad / Instagram,9,9,8,95.77777778,0.888888889,6.333333333,0.888888889,57,10,1,1
Instagram Paid Ad - Magazine offers - Vicks - 25/01/2025 - 07/02/2025,Instagram Paid Ad - Magazine offers - Vicks - 25/01/2025 - 07/02/2025 / Paid Ad,9,11,7,58.81818182,0.777777778,5.090909091,0.636363636,56,11,1,1
Slider 1 - Banner 1 - Ar - Rajhi - 01/02/2023 - 10/02/2023,Slider 1 - Banner 1 - Ar - Rajhi - 01/02/2023 - 10/02/2023 / Banner,169,319,214,196.5109718,1.266272189,26.85579937,0.670846395,8567,391,1,1
Slider 2 - Banner 1 - AR - Baby Care - Premium Care - 27/11/2023,Slider 2 - Banner 1 - AR - Baby Care - Premium Care - 27/11/2023 / Banner,184,483,314,111.3126294,1.706521739,12.8426501,0.65010352,6203,658,1,1
Instagram paid ad - Magazine offers - 09-12 Apr - Pampers 40% on 2nd,Instagram paid ad - Magazine offers - 09-12 Apr - Pampers 40% on 2nd / paid ad,9,11,6,37.72727273,0.666666667,5.090909091,0.545454545,56,11,1,1
Instagram story - Fine care - 16/04/2023,Instagram story - Fine care - 16/04/2023 / video/post/story,9,11,6,10.72727273,0.666666667,5.090909091,0.545454545,56,11,1,1
Facebook paid ad - Magazine offer - 25 April - 08 May - johnson-baby2,Facebook paid ad - Magazine offer - 25 April - 08 May - johnson-baby2 / paid ad,169,235,112,47.14893617,0.662721893,7.455319149,0.476595745,1752,248,1,1
(referral),reviewsaudi.com / referral,11,31,21,79.93548387,1.909090909,10.35483871,0.677419355,321,44,1,1
Slider 1 - Banner 7 - Ar - Blink - 15/09/2022 - 21/09/2022,Slider 1 - Banner 7 - Ar - Blink - 15/09/2022 - 21/09/2022 / Banner,9,9,7,16.22222222,0.777777778,6.111111111,0.777777778,55,9,1,1
(referral),adkps.me / referral,9,11,5,18.72727273,0.555555556,4.909090909,0.454545455,54,11,1,1
Snapchat paid ad - Magazine offers - 24 Feb - 08 Mar - bambi wipes 2025 off,Snapchat paid ad - Magazine offers - 24 Feb - 08 Mar - bambi wipes 2025 off / paid ad,169,209,122,42.1722488,0.721893491,7.444976077,0.583732057,1556,219,1,1
Facebook Paid Ad - Weekend offers - Philips - 28/04/2025 - 03/05/2025,Paid Ad / Facebook,1171,1658,1118,93.50120627,0.954739539,8.243667069,0.674306393,13668,2290,0.992762364,1
(referral),gptgo.ai / referral,9,9,8,92,0.888888889,5.777777778,0.888888889,52,10,1,1
(referral),kal-el.org / referral,9,11,4,19.72727273,0.444444444,4.636363636,0.363636364,51,11,1,1
Facebook Paid Ad - Weekend Offers - somebime - Beauty Care - 08/02/2024 - 10/02/2024,Facebook Paid Ad - Weekend Offers - somebime - Beauty Care - 08/02/2024 - 10/02/2024 / Paid Ad,169,194,83,49.82474227,0.49112426,7.231958763,0.427835052,1403,199,1,1
Instagram paid ads - Weekend offers - philips - 26/12/2024 - 28/12/2024,Instagram paid ads - Weekend offers - philips - 26/12/2024 - 28/12/2024 / paid ad,4292,5205,2349,27.91873199,0.547297297,4.882420749,0.45129683,25413,5188,1,1
Instagram paid ad - Magazine offer - 07-12 July - anivagen 30% off,Instagram paid ad - Magazine offer - 07-12 July - anivagen 30% off / paid ad,9,10,5,11.8,0.555555556,5.1,0.5,51,10,1,1
(referral),wx.mail.qq.com / referral,9,9,3,12,0.333333333,5.555555556,0.333333333,50,9,1,1
Emarsys - Marketing Email - Daily Medical Info - Benefits of using face wash in summer - 22/06/2024,Emarsys - Marketing Email - Daily Medical Info - Benefits of using face wash in summer - 22/06/2024 / Email,169,226,103,39.03097345,0.609467456,6.092920354,0.455752212,1377,238,1,1
Slider 2 - Banner 1 - EN - Health and Wellness - D,Slider 2 - Banner 1 - EN - Health and Wellness - Diabetic Monitors - 01/11/2024 - 23/11/2024 / banner,15,139,71,96.82733813,4.733333333,5.402877698,0.510791367,751,165,1,1
Facebook paid ad - Magazine offers - 09-12 Apr - lujeera 30% on 2nd,Facebook paid ad - Magazine offers - 09-12 Apr - lujeera 30% on 2nd / paid ad,9,10,8,17.3,0.888888889,5,0.8,50,10,1,1
Instagram Paid Ad - Weekend offers - johnson - 02/03/2023 - 04/03/2023,Instagram Paid Ad - Weekend offers - johnson - 02/03/2023 - 04/03/2023 / paid ad,9,10,6,15.4,0.666666667,4.8,0.6,48,10,1,1
Snapchat paid ad - Magazine offer - 09-13 May - georgia-natural 5025 on 2nd,Snapchat paid ad - Magazine offer - 09-13 May - georgia-natural 5025 on 2nd / paid ad,169,184,84,32.7173913,0.49704142,5.277173913,0.456521739,971,185,1,1
Slider 2 - Banner 2 - AR - Baby Bundle - 26/09/2023 - 02/10/2023,Slider 2 - Banner 2 - AR - Baby Bundle - 26/09/2023 - 02/10/2023 / Banner,34,120,88,317.2916667,2.588235294,14.18333333,0.733333333,1702,158,1,1
Instagram Story - Beauty Care - Revlon - 02/06/2024,Instagram Story - Beauty Care - Revlon - 02/06/2024 / Story,9,10,7,12.6,0.777777778,4.8,0.7,48,10,1,1
Instagram paid ad - waterwipes - 28/02/2023,Instagram paid ad - waterwipes - 28/02/2023 / paid ad,9,10,6,7.2,0.666666667,4.8,0.6,48,10,1,1
Snapchat paid ads - Weekend offers - lux - 21/11/2024 - 23/11/2024,Snapchat paid ads - Weekend offers - lux - 21/11/2024 - 23/11/2024 / Paid ads,169,178,8,0.123595506,0.047337278,3.02247191,0.04494382,538,179,1,1
Slider 2 - Banner 2 - AR - Baby Care - Baby Diapers - 25/04/2024 - 0,Slider 2 - Banner 2 - AR - Baby Care - Baby Diapers - 25/04/2024 - 05/05/2024 / Banner,107,194,124,138.4536082,1.158878505,16.18556701,0.639175258,3140,265,1,1
Instagram paid ads - Weekend offers - Carefree - 16/01/2025 - 18/01/2025,Instagram paid ads - Weekend offers - Carefree - 16/01/2025 - 18/01/2025 / paid ad,9,9,6,68.44444444,0.666666667,5.333333333,0.666666667,48,10,1,1
TikTok Paid Ad - Oilatum - 29/05/2025 - 06/06/2025,TikTok Paid Ad - Oilatum - 29/05/2025 - 06/06/2025 / Paid ad,9,12,5,17.33333333,0.555555556,4,0.416666667,48,13,1,1
TikTok - Paid Ad - PERSONAL CARE - Suabelle - 07/03/2024,TikTok - Paid Ad - PERSONAL CARE - Suabelle - 07/03/2024 / Paid Ad,169,171,5,0.362573099,0.029585799,3.023391813,0.029239766,517,171,1,1
Instagram Paid Ad - Weekend offers - Sports Nutrition - 17/04/2025 - 19/04/2025,Instagram Paid Ad - Weekend offers - Sports Nutrition - 17/04/2025 - 19/04/2025 / Weekend,820,1006,620,76.62922465,0.756097561,8.914512922,0.616302187,8968,1282,1,1
Snapchat Paid Ad - Milk offers - post 3 - 18/05/2025 - 22/05/2025,Snapchat Paid Ad - Milk offers - post 3 - 18/05/2025 - 22/05/2025 / Paid Ad,9,13,7,8.076923077,0.777777778,3.615384615,0.538461538,47,14,1,1
Instagram paid ad - Magazine offer - 21 Jun - 06 July - dettol 1+1,Instagram paid ad - Magazine offer - 21 Jun - 06 July - dettol 1+1 / paid ad,9,10,4,1.6,0.444444444,4.2,0.4,42,10,1,1
Mailchimp - Weekend offers - lee-stafford - 23/02/2023 - 25/02/2023,Mailchimp - Weekend offers - lee-stafford - 23/02/2023 - 25/02/2023 / mail,168,211,145,142.0521327,0.863095238,17.11374408,0.687203791,3611,249,1,1
Facebook paid ad - Magazine offer - mustela - 24 Aug - 07 Sep 2023,Facebook paid ad - Magazine offer - mustela - 24 Aug - 07 Sep 2023 / paid ad,2186,2782,1826,67.12652768,0.835315645,9.097411934,0.656362329,25309,2892,1,1
Facebook paid ad - Magazine offer - 14-24 May - beurer BM 85 50% off,Facebook paid ad - Magazine offer - 14-24 May - beurer BM 85 50% off / paid ad,9,10,4,23.1,0.444444444,4.1,0.4,41,10,1,1
Facebook paid ad - Magazine offers - 20-25 Mar -Omron m7 20% off,Facebook paid ad - Magazine offers - 20-25 Mar -Omron m7 20% off / paid ad,9,9,6,18.11111111,0.666666667,4.555555556,0.666666667,41,9,1,1
Mailchimp - Weekend offers - garnier - 02/03/2023 - 04/03/2023,Mailchimp - Weekend offers - garnier - 02/03/2023 - 04/03/2023 / mail,168,213,151,140.971831,0.898809524,16.15023474,0.708920188,3440,245,1,1
Instagram Story - Beauty Care - LRP La Roche Posay Anthelios - 28/03/2024 - 31/03/2024,Instagram Story - Beauty Care - LRP La Roche Posay Anthelios - 28/03/2024 - 31/03/2024 / Story,524,800,405,59.18875,0.772900763,8.15625,0.50625,6525,878,1,1
Facebook paid ads - Weekend offers - Lifefree - 09/01/2025 - 11/01/2025,Facebook paid ads - Weekend offers - Lifefree - 09/01/2025 - 11/01/2025 / Paid ad,9,9,6,40.77777778,0.666666667,4.555555556,0.666666667,41,9,1,1
(referral),lemure-pharmacie.com / referral,9,13,6,22.53846154,0.666666667,3.076923077,0.461538462,40,13,1,1
Mailchimp -Marketing Mail Cerave - 15/04/2023,Mailchimp -Marketing Mail Cerave - 15/04/2023 / mail,168,233,114,64.99141631,0.678571429,8.527896996,0.489270386,1987,251,1,1
Instagram Paid Post - Milk Bundle 2 PCS 150 SAR & 3 PCS For 220 SAR - 25/10/2023 - 31/10/2023,Instagram Paid Post - Milk Bundle 2 PCS 150 SAR & 3 PCS For 220 SAR - 25/10/2023 - 31/10/2023 / Paid Ad,2661,2996,1707,44.16688919,0.641488162,7.502336449,0.56975968,22477,3103,1,1
Hajj Book Hindi PR - 19/05/2025 - EN,Hajj Book Hindi PR - 19/05/2025 - EN / Paid ad,9,12,5,12.66666667,0.555555556,3.333333333,0.416666667,40,12,1,1
Influencer - Dina alkhudari - Personal care - Nouran - 12-09-2024 - 14-09-2022,Influencer - Dina alkhudari - Personal care - Nouran - 12-09-2024 - 14-09-2022 / influencer,9,9,4,10.77777778,0.444444444,4.444444444,0.444444444,40,9,1,1
Accelerate - Instagram paid ad - Weekend - uriage - 08-10 Jun,Accelerate - Instagram paid ad - Weekend - uriage - 08-10 Jun / mail,168,185,116,77.31891892,0.69047619,10.15675676,0.627027027,1879,189,1,1
Facebook Paid Ad - Magazine offers - Gillette - 19/02/2025 - 23/02/2025,Facebook Paid Ad - Magazine offers - Gillette - 19/02/2025 - 23/02/2025 / Paid Ad,661,956,660,173.33159,0.998487141,10.59832636,0.690376569,10132,1899,1,1
Instagram Paid Ad - Magazine offers - Personal Care - Always - 22/11/2024 - 30/11/2024,Instagram Paid Ad - Magazine offers - Personal Care - Always - 22/11/2024 - 30/11/2024 / Magazine,9,9,5,40.88888889,0.555555556,4.333333333,0.555555556,39,9,1,1
(referral),nafsany.cc / referral,9,10,7,58.5,0.777777778,3.8,0.7,38,10,1,1
Facebook Paid Ad - Magazine Offers - Beauty Care - Revolution - 25/02/2024 - 07/03/2024,Facebook Paid Ad - Magazine Offers - Beauty Care - Revolution - 25/02/2024 - 07/03/2024 / Paid Ad,168,192,129,57.94270833,0.767857143,9.291666667,0.671875,1784,192,1,1
Eid_Campaign_2024_IGDark,Instagram / paid,405,3335,2095,60.52143928,5.172839506,7.311844078,0.628185907,24385,8408,1,1
Accelerate - Facebook paid ad - Magazine offer - 08-11 Jun - bio-balance 1+1,Accelerate - Facebook paid ad - Magazine offer - 08-11 Jun - bio-balance 1+1 / paid ad,9,10,6,4.2,0.666666667,3.8,0.6,38,10,1,1
(referral),2e577af8-dcbc-47a3-afe6-5e4a58744ca7.poki-gdn.com / referral,9,11,4,3.818181818,0.444444444,3.272727273,0.363636364,36,11,1,1
(referral),meridol.me / referral,168,202,195,47.88118812,1.160714286,8.222772277,0.965346535,1661,469,1,1
Print- Saudi Made - 06/5/2024,Print- Saudi Made - 06/5/2024 / Print,678,1043,471,42.10642378,0.694690265,6.299137105,0.451581975,6570,1124,1,1
Instagram story - bionnex - 12/09/2023,Instagram story - bionnex - 12/09/2023 / Video/post/story,9,9,4,1.444444444,0.444444444,3.888888889,0.444444444,35,9,1,1
TikTok Paid Ad - Homapage3 - 09/04/2025,TikTok Paid Ad - Homapage3 - 09/04/2025 / Paid Ad,9,10,1,1.8,0.111111111,3.5,0.1,35,10,1,1
Instagram paid ad - Magazine offers - 13-19 Mar - qv 60% on 2nd,Instagram paid ad - Magazine offers - 13-19 Mar - qv 60% on 2nd / paid ad,168,195,144,46.07692308,0.857142857,8.364102564,0.738461538,1631,204,1,1
SMS - Beauty Hero Items Price Reduction - 11/10/2023,SMS - Beauty Hero Items Price Reduction - 11/10/2023 / SMS,1403,1823,1013,38.05101481,0.722024234,5.582556226,0.555677455,10177,1893,1,1
Instagram Paid Ad - Magazine offers - Omron - 05/01/2025 - 12/01/2025,Paid Ad / Instagram,9,10,4,4.3,0.444444444,3.4,0.4,34,10,1,1
(referral),masrawy.com / referral,9,9,5,6.666666667,0.555555556,3.666666667,0.555555556,33,10,1,1
power len14 october,dengage / push,168,469,98,17.7761194,0.583333333,2.799573561,0.208955224,1313,476,1,1
Magazine QR- World diabetes day - Health & Wellness - Nov-2024,Magazine QR- World diabetes day - Health & Wellness - Nov-2024 / campaigns,157,269,135,68.67286245,0.859872611,6.040892193,0.501858736,1625,305,1,1
Accelerate - Facebook paid ad - Magazine offer - 08-11 Jun - ohwhite 1+1,Accelerate - Facebook paid ad - Magazine offer - 08-11 Jun - ohwhite 1+1 / paid ad,9,10,5,3.3,0.555555556,3.3,0.5,33,10,1,1
New video | testing | 9\12\2024,fb / Facebook_Mobile_Reels,9,10,3,9.5,0.333333333,3.3,0.3,33,10,1,1
Facebook Paid Ad - Magazine Offers - Health & Wellness - JP Melatonin - 26/04/2024 - 08/05/2024,Facebook Paid Ad - Magazine Offers - Health & Wellness - JP Melatonin - 26/04/2024 - 08/05/2024 / Paid Ad,168,208,40,14.54326923,0.238095238,4.173076923,0.192307692,868,221,1,1
CoMarketing_AlDawaa,criteo / display,10515,31798,9107,4.228787974,0.866096053,2.806182779,0.28640166,89231,33259,1,1
(referral),n1.yalla-live.onl / referral,9,9,1,0.444444444,0.111111111,3.222222222,0.111111111,29,9,1,1
(not set),clubhouse / (not set),9,9,0,0.777777778,0,3.111111111,0,28,9,1,1
Snapchat paid ad - Magazine offer - nivea - Beauty Care - 25 Dec - 06 Jan 2024,Snapchat paid ad - Magazine offer - nivea - Beauty Care - 25 Dec - 06 Jan 2024 / paid ad,167,220,130,64.27727273,0.778443114,8.931818182,0.590909091,1965,226,1,1
