ID,Active users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per active user,Events per session,Engagement rate,Event count,Key events,Session key event rate,Income
C2ZZC,21,22,4,3.772727273,0.19047619,3.227272727,0.181818182,71,22,1,1
YNU67,21,21,2,0.047619048,0.095238095,3.19047619,0.095238095,67,22,1,1
QOD6H,290,312,14,0.330128205,0.048275862,3.003205128,0.044871795,937,313,1,1
BOPXU,151,187,109,76.34759358,0.721854305,8.203208556,0.582887701,1534,210,1,1
6OVB4,21,21,1,0,0.047619048,3.047619048,0.047619048,64,21,1,1
XD2DI,20,229,169,296.2620087,8.45,16.45414847,0.737991266,3768,286,1,1
LXYFX,290,314,13,0.066878981,0.044827586,2.98089172,0.041401274,936,314,1,1
9JO49,2,4,4,423.75,2,31.5,1,126,5,1,1
DZJCK,20,114,101,144.7719298,5.05,31.43859649,0.885964912,3584,231,1,1
WX9ED,20,40,20,128.45,1,26.025,0.5,1041,44,1,1
QGDCG,290,294,7,2.343537415,0.024137931,3.098639456,0.023809524,911,295,1,1
H8T62,107,131,92,131.3053435,0.859813084,10.08396947,0.702290076,1321,237,1,1
641WG,20,69,45,103.7826087,2.25,12.62318841,0.652173913,871,98,1,1
K84WC,20,24,19,172.9166667,0.95,19.70833333,0.791666667,473,25,1,1
SHTDT,289,294,65,14.38095238,0.224913495,3.585034014,0.221088435,1054,295,1,1
80JHW,99,122,74,127.2622951,0.747474747,9.286885246,0.606557377,1133,207,1,1
JKR71,20,60,42,97.16666667,2.1,7.233333333,0.7,434,70,0.966666667,1
HX17B,20,22,21,97.72727273,1.05,16.68181818,0.954545455,367,22,1,1
E1YNZ,289,301,65,9.76744186,0.224913495,3.471760797,0.215946844,1045,301,1,1
ADM4V,371,861,258,24.2253194,0.69541779,4.034843206,0.299651568,3474,893,1,1
XE6L5,20,25,11,171.08,0.55,14.04,0.44,351,26,1,1
9OKBP,20,42,28,71.0952381,1.4,7.761904762,0.666666667,326,87,1,1
TKWHD,289,300,43,0.563333333,0.148788927,3.17,0.143333333,951,302,1,1
PC6QV,2125,2593,1414,45.79868878,0.665411765,6.261087543,0.545314308,16235,2688,1,1
19M0D,20,22,11,142.9090909,0.55,14,0.5,308,28,1,1
MRI70,20,37,24,114.4594595,1.2,8.027027027,0.648648649,297,55,1,1
SN2GW,289,296,21,0.591216216,0.07266436,3.077702703,0.070945946,911,296,1,1
PC4PU,356,470,291,73.60638298,0.81741573,9.157446809,0.619148936,4304,525,1,1
4BPPX,20,29,21,65.93103448,1.05,10.13793103,0.724137931,294,35,1,1
TFAKJ,20,28,17,101.3571429,0.85,10.10714286,0.607142857,283,29,1,1
2CLDM,288,383,224,41.51436031,0.777777778,7.53002611,0.584856397,2884,395,1,1
1AQJV,1284,1534,1039,61.23598435,0.809190031,5.78422425,0.677314211,8873,1579,1,1
2FGTL,20,22,17,69.86363636,0.85,12.27272727,0.772727273,270,22,1,1
ARH9P,20,29,13,61.65517241,0.65,8.862068966,0.448275862,257,29,1,1
OBCGN,288,328,71,9.667682927,0.246527778,3.771341463,0.216463415,1237,330,1,1
8R936,18,60,41,168.1166667,2.277777778,11.51666667,0.683333333,691,122,1,1
PKZUI,20,22,16,79.86363636,0.8,11.45454545,0.727272727,252,23,1,1
DDD57,20,32,21,80.34375,1.05,7.78125,0.65625,249,34,1,1
861EI,288,325,84,4.676923077,0.291666667,3.48,0.258461538,1131,325,1,1
ICIS9,825,927,671,45.79719525,0.813333333,8.850053937,0.723840345,8204,950,1,1
ZO6ZF,20,24,17,109.5416667,0.85,10.20833333,0.708333333,245,24,1,1
WF674,20,20,17,78.7,0.85,12.25,0.85,245,22,1,1
NLOR4,288,303,88,9.03960396,0.305555556,3.650165017,0.290429043,1106,303,1,1
3G0WO,2040,2292,1321,43.9938918,0.64754902,5.035340314,0.576352531,11541,2344,1,1
KOCXZ,20,33,23,96.90909091,1.15,6.757575758,0.696969697,223,51,1,1
RIPAW,20,25,10,45.8,0.5,8.72,0.4,218,26,1,1
D6SMR,288,290,42,0.668965517,0.145833333,3.237931034,0.144827586,939,291,1,1
A0956,27,32,16,52.15625,0.592592593,7.375,0.5,236,64,1,1
6SJRI,20,23,17,86.52173913,0.85,9.434782609,0.739130435,217,23,1,1
VJ5SP,20,25,14,57.72,0.7,8.44,0.56,211,27,1,1
FY1RA,287,350,349,9.182857143,1.216027875,5.602857143,0.997142857,1961,760,1,1
Q6UIJ,3,6,4,124.3333333,1.333333333,5.5,0.666666667,33,8,1,1
Y9D81,20,23,16,166,0.8,9,0.695652174,207,34,1,1
LLGL1,20,21,19,45.33333333,0.95,9.80952381,0.904761905,206,21,1,1
N0DC0,287,331,148,23.78247734,0.515679443,4.782477341,0.447129909,1583,333,1,1
ME5JG,1629,2111,1015,37.23922312,0.623081645,6.171009,0.48081478,13027,2145,1,1
U0MBZ,20,33,21,24.15151515,1.05,6.151515152,0.636363636,203,33,1,1
XUDL7,20,32,22,102.28125,1.1,6.28125,0.6875,201,33,1,1
A05S9,287,319,107,23.49529781,0.3728223,4.592476489,0.335423197,1465,324,1,1
KTJX8,16,99,36,168.1313131,2.25,4.454545455,0.363636364,441,111,1,1
Q2M5J,20,32,25,70.25,1.25,6.125,0.78125,196,34,1,1
3S61Y,20,24,19,142.5,0.95,7.958333333,0.791666667,191,43,1,1
JODPX,287,290,5,2.096551724,0.017421603,3.04137931,0.017241379,882,292,1,1
VQ400,1363,1835,1081,42.07574932,0.793103448,7.114986376,0.589100817,13056,1881,1,1
OXGVV,20,26,16,98.84615385,0.8,6.884615385,0.615384615,179,31,1,1
L8Z15,20,26,16,51.96153846,0.8,6.884615385,0.615384615,179,27,1,1
434WQ,286,841,317,25.96908442,1.108391608,3.832342449,0.376932224,3223,890,1,1
T8AMY,1062,1227,593,31.28280359,0.558380414,5.902200489,0.483292584,7242,1239,1,1
8JWM0,20,26,17,120.4230769,0.85,6.615384615,0.653846154,172,29,1,1
QMQWJ,20,55,5,1.763636364,0.25,3.036363636,0.090909091,167,55,1,1
90KMH,286,360,179,63.75,0.625874126,8.511111111,0.497222222,3064,375,1,1
RVYC8,13,26,16,174,1.230769231,9.807692308,0.615384615,255,30,1,1
WWA08,20,24,19,81.70833333,0.95,6.833333333,0.791666667,164,35,0.958333333,1
TWMA7,20,24,13,25.66666667,0.65,6.75,0.541666667,162,24,1,1
KIS1W,286,340,173,48.65588235,0.604895105,4.947058824,0.508823529,1682,347,1,1
7NU13,575,807,479,84.81288724,0.833043478,10.73977695,0.593556382,8667,898,1,1
ZRZKR,20,27,19,50.44444444,0.95,5.962962963,0.703703704,161,32,1,1
F5JSB,20,29,19,41.13793103,0.95,5.517241379,0.655172414,160,30,1,1
AOVHT,286,307,152,31.66775244,0.531468531,3.973941368,0.495114007,1220,307,1,1
EOYN5,419,583,311,54.3516295,0.742243437,7.716981132,0.533447684,4499,626,1,1
HTGJZ,20,55,4,1.109090909,0.2,2.745454545,0.072727273,151,55,1,1
BEUWR,20,27,13,59.48148148,0.65,5.518518519,0.481481481,149,28,1,1
667VM,286,306,17,3.464052288,0.059440559,3.009803922,0.055555556,921,306,1,1
N9EF9,4274,4695,2805,37.09052183,0.65629387,5.394036209,0.597444089,25325,4877,1,1
79Y0Y,20,25,11,43.72,0.55,5.68,0.44,142,25,1,1
74N0K,20,29,14,55.86206897,0.7,4.862068966,0.482758621,141,32,1,1
5T9WI,285,806,277,33.97394541,0.971929825,5.518610422,0.343672457,4448,835,1,1
8G772,636,784,398,35.74234694,0.625786164,4.594387755,0.507653061,3602,800,1,1
3W937,20,22,17,52.81818182,0.85,6.363636364,0.772727273,140,22,1,1
X9TIG,20,34,9,30.94117647,0.45,4.058823529,0.264705882,138,35,1,1
HURWG,285,332,157,28.17168675,0.550877193,4.5,0.472891566,1494,334,1,1
ZPQQP,48,59,34,80.06779661,0.708333333,8.169491525,0.576271186,482,62,1,1
0TMYK,20,34,8,6.676470588,0.4,3.941176471,0.235294118,134,37,1,1
PUES3,20,32,20,14.84375,1,4.125,0.625,132,32,1,1
X6AJP,285,322,74,18.31677019,0.259649123,3.937888199,0.229813665,1268,323,1,1
L8GRF,10,28,21,219.4285714,2.1,21.39285714,0.75,599,36,1,1
27F15,20,35,17,23.22857143,0.85,3.714285714,0.485714286,130,35,1,1
7OZI0,20,44,16,10.34090909,0.8,2.931818182,0.363636364,129,44,1,1
4QZBG,285,297,7,1.269360269,0.024561404,3.053872054,0.023569024,907,297,1,1
EHI79,105,140,81,65.72857143,0.771428571,6.978571429,0.578571429,977,224,1,1
03MPL,20,21,14,29.71428571,0.7,6.047619048,0.666666667,127,21,1,1
RS7SP,20,24,16,30.20833333,0.8,5.208333333,0.666666667,125,25,1,1
8ODIC,285,292,6,0.034246575,0.021052632,2.996575342,0.020547945,875,292,1,1
JCHT4,5,10,7,157.4,1.4,22.8,0.7,228,17,1,1
UEPGO,20,22,16,30.63636364,0.8,5.636363636,0.727272727,124,22,1,1
K6UHW,20,31,17,15.19354839,0.85,4,0.548387097,124,33,1,1
XLHBD,284,339,181,42.62831858,0.637323944,6.746312684,0.533923304,2287,347,1,1
9DV9G,286,381,251,72.29133858,0.877622378,6.834645669,0.658792651,2604,553,1,1
66CHT,20,27,10,23.51851852,0.5,4.555555556,0.37037037,123,29,1,1
8QEGN,20,22,12,21.90909091,0.6,5.545454545,0.545454545,122,25,1,1
DPXX2,284,322,176,27.45652174,0.61971831,6.664596273,0.546583851,2146,324,1,1
16V50,52,74,46,79.97297297,0.884615385,6.581081081,0.621621622,487,88,1,1
D7D8G,20,20,12,14.35,0.6,5.85,0.6,117,20,1,1
FGFFA,20,23,15,96.26086957,0.75,4.956521739,0.652173913,114,23,1,1
Z3TY1,283,390,254,62.14358974,0.897526502,8.320512821,0.651282051,3245,405,1,1
CVHIA,70,98,50,56.13265306,0.714285714,7.540816327,0.510204082,739,105,1,1
5E8W1,20,21,16,45.71428571,0.8,5.333333333,0.761904762,112,21,1,1
3RZHP,20,21,14,52.80952381,0.7,5.238095238,0.666666667,110,23,1,1
FLX2G,283,336,225,60.8125,0.795053004,8.675595238,0.669642857,2915,349,1,1
93NTR,33,170,121,179.3823529,3.666666667,23.77058824,0.711764706,4041,190,1,1
SPKWE,20,27,8,6.222222222,0.4,4.074074074,0.296296296,110,27,1,1
QUJ68,20,23,9,57,0.45,4.652173913,0.391304348,107,23,1,1
NIC4F,283,328,170,50.40853659,0.600706714,7.966463415,0.518292683,2613,340,1,1
Z4REA,1256,1519,1136,54.02764977,0.904458599,9.188940092,0.747860434,13958,1640,1,1
S3TVP,20,20,14,48.65,0.7,5.3,0.7,106,24,1,1
TOE7X,20,26,14,15.30769231,0.7,4.038461538,0.538461538,105,29,1,1
R4TWD,283,323,143,30.19504644,0.505300353,5.371517028,0.442724458,1735,324,1,1
OQHU2,161,203,106,43.04926108,0.658385093,6.236453202,0.522167488,1266,340,1,1
C1GTV,20,23,16,25.73913043,0.8,4.434782609,0.695652174,102,23,1,1
O04GU,20,22,4,17,0.2,4.590909091,0.181818182,101,22,1,1
BWXKR,283,301,12,0.006644518,0.042402827,2.986710963,0.03986711,899,302,1,1
U351T,257,368,147,64.89945652,0.571984436,7.638586957,0.399456522,2811,399,1,1
13HXS,20,23,10,16.60869565,0.5,4.173913043,0.434782609,96,23,1,1
4543K,20,20,14,63.65,0.7,4.3,0.7,86,20,1,1
F7MOZ,282,358,161,36.98603352,0.570921986,3.882681564,0.44972067,1390,363,1,1
SV1E0,30,90,47,157.5222222,1.566666667,10.17777778,0.522222222,916,109,1,1
UK3GB,20,20,11,4.05,0.55,4.3,0.55,86,20,1,1
ZPQ5L,20,25,7,4.12,0.35,3.36,0.28,84,25,1,1
PY903,282,290,10,1.54137931,0.035460993,3.027586207,0.034482759,878,290,1,1
6V5CV,63,164,86,96.37804878,1.365079365,6.347560976,0.524390244,1041,189,1,1
PMY8H,20,20,1,13.35,0.05,4,0.05,80,20,1,1
XEWVF,20,21,8,18.14285714,0.4,3.523809524,0.380952381,74,21,1,1
DSHD6,281,341,231,81.1143695,0.822064057,9.404692082,0.677419355,3207,352,1,1
8CZ4U,98,124,55,42.38709677,0.56122449,7.5,0.443548387,930,141,1,1
WHV99,20,20,14,5.15,0.7,3.7,0.7,74,20,1,1
LIM76,20,21,4,23.04761905,0.2,3.476190476,0.19047619,73,21,1,1
V4KWW,281,325,236,54.64923077,0.839857651,9.787692308,0.726153846,3181,333,1,1
STPXQ,278,353,201,79.07932011,0.723021583,10.55524079,0.569405099,3726,378,1,1
PD9AJ,20,22,0,0,0,2.909090909,0,64,22,1,1
95YH1,20,21,0,0,0,2.952380952,0,62,21,1,1
9MVWL,281,326,68,24.53680982,0.241992883,4.650306748,0.208588957,1516,345,1,1
4SSHO,42,57,28,103.3859649,0.666666667,10.89473684,0.49122807,621,64,1,1
3PS39,19,117,79,208.6239316,4.157894737,15.57264957,0.675213675,1822,155,1,1
SIS3O,19,34,20,568.0882353,1.052631579,40.41176471,0.588235294,1374,48,1,1
7HNLO,281,307,52,12.93159609,0.185053381,3.38762215,0.169381107,1040,308,1,1
7O81V,315,462,229,52.71428571,0.726984127,6.125541126,0.495670996,2830,674,1,1
HENE5,19,66,47,170.4393939,2.473684211,20.60606061,0.712121212,1360,123,1,1
Q0F0M,19,115,81,153.5130435,4.263157895,11.63478261,0.704347826,1338,140,1,1
PURGY,280,348,216,87.54885057,0.771428571,11.63505747,0.620689655,4049,378,1,1
PH03J,97,103,81,126.5048544,0.835051546,17.93203883,0.786407767,1847,127,1,1
OHOT4,19,42,26,125.5952381,1.368421053,30.69047619,0.619047619,1289,55,1,1
GK43Y,19,207,37,16.60386473,1.947368421,4.753623188,0.178743961,984,386,1,1
AJ1D7,280,309,227,42.41423948,0.810714286,8.472491909,0.734627832,2618,346,1,1
GWEXZ,1803,2076,1002,25.15895954,0.555740433,5.699421965,0.48265896,11832,2145,1,1
4IO7M,19,50,33,131.8,1.736842105,18.92,0.66,946,69,1,1
Z6W1I,19,79,49,93.05063291,2.578947368,9.898734177,0.620253165,782,96,1,1
BJJEI,280,711,252,24.2137834,0.9,3.594936709,0.35443038,2556,772,1,1
IV0Z1,12307,13008,273,1.609701722,0.022182498,3.051199262,0.020987085,39690,13171,1,1
4NVVY,19,43,27,102.0930233,1.421052632,16.90697674,0.627906977,727,61,1,1
0QZQL,19,39,25,196.6410256,1.315789474,16.33333333,0.641025641,637,63,1,1
D5HVZ,280,330,74,13.5,0.264285714,4.351515152,0.224242424,1436,331,1,1
N35R1,819,1008,481,47.55059524,0.587301587,7.875,0.47718254,7938,1042,1,1
VQK40,19,22,18,164.1818182,0.947368421,26.40909091,0.818181818,581,48,1,1
J210E,19,33,20,92.45454545,1.052631579,14,0.606060606,462,59,1,1
XKKV4,280,293,25,21.5221843,0.089285714,3.279863481,0.085324232,961,293,1,1
9GSSB,406,907,262,21.92833517,0.645320197,4.001102536,0.288864388,3629,924,1,1
PULZI,19,37,23,60.05405405,1.210526316,12.27027027,0.621621622,454,51,1,1
XWR06,19,22,16,240.5454545,0.842105263,20.09090909,0.727272727,442,25,1,1
FX341,280,331,9,0.012084592,0.032142857,2.876132931,0.027190332,952,333,1,1
MPAVL,61,156,105,154.4551282,1.721311475,19.23717949,0.673076923,3001,203,1,1
X1R6H,19,37,20,59.83783784,1.052631579,11.32432432,0.540540541,419,42,1,1
DDQQT,19,23,18,98.73913043,0.947368421,18.04347826,0.782608696,415,27,1,1
5MJOP,279,590,215,49.28135593,0.770609319,5.123728814,0.36440678,3023,602,1,1
143T8,3661,3800,1652,21.41552632,0.45124283,4.712368421,0.434736842,17907,3818,1,1
A8WG7,19,33,23,211.3636364,1.210526316,11.6969697,0.696969697,386,42,1,1
944JS,19,50,20,63.88,1.052631579,7.56,0.4,378,54,1,1
J5M9M,279,345,162,30.73333333,0.580645161,4.402898551,0.469565217,1519,355,1,1
9HXAB,949,1121,564,36.78590544,0.5943098,6.733273863,0.503122212,7548,1161,1,1
IU65J,19,21,17,174.8095238,0.894736842,17.85714286,0.80952381,375,22,1,1
Z4MZS,19,26,13,142.3076923,0.684210526,13.57692308,0.5,353,31,1,1
6D8SU,278,360,214,54.80555556,0.769784173,8.922222222,0.594444444,3212,399,1,1
UTIQK,528,708,386,84.53107345,0.731060606,9.711864407,0.54519774,6876,789,1,1
XU5DD,19,30,22,205.1,1.157894737,11.43333333,0.733333333,343,34,1,1
WNLHR,19,27,23,115.7407407,1.210526316,12.2962963,0.851851852,332,33,1,1
TDVTI,278,345,192,40.19710145,0.690647482,7.556521739,0.556521739,2607,355,1,1
L7BC2,618,770,562,64.03766234,0.909385113,5.385714286,0.72987013,4147,795,1,1
QF4T8,19,23,19,97.69565217,1,13.39130435,0.826086957,308,28,1,1
JFHXV,19,22,15,120.2727273,0.789473684,14,0.681818182,308,24,1,1
SQXRH,278,343,123,34.52769679,0.442446043,6.306122449,0.358600583,2163,363,1,1
G3ARC,20,57,42,186.3859649,2.1,19.22807018,0.736842105,1096,95,1,1
GTNEQ,19,38,20,52.39473684,1.052631579,7.105263158,0.526315789,270,40,1,1
L62JE,19,20,19,48.85,1,12.45,0.95,249,42,1,1
XYTR0,277,350,202,58.32,0.729241877,9.845714286,0.577142857,3446,377,1,1
KIXR3,97,150,69,240.7,0.711340206,16.04666667,0.46,2407,166,1,1
GDMQE,19,23,14,112.1304348,0.736842105,10.17391304,0.608695652,234,24,1,1
1GKRV,19,40,14,54.55,0.736842105,5.75,0.35,230,42,1,1
9JS01,277,298,8,0,0.028880866,2.963087248,0.026845638,883,300,1,1
X2KFW,115,175,85,73.06857143,0.739130435,8.828571429,0.485714286,1545,191,1,1
UB9AH,19,22,17,100.1363636,0.894736842,10.18181818,0.772727273,224,23,1,1
6JK25,19,32,25,36.96875,1.315789474,6.96875,0.78125,223,33,1,1
3N07D,276,729,220,30.50754458,0.797101449,4.721536351,0.301783265,3442,769,1,1
1TF5N,503,693,383,51.88600289,0.761431412,5.659451659,0.552669553,3922,955,1,1
5SP8J,19,39,18,38.15384615,0.947368421,5.641025641,0.461538462,220,39,1,1
A2Q9P,19,64,24,28.625,1.263157895,3.375,0.375,216,65,1,1
UMH8N,275,293,152,55.24232082,0.552727273,7.883959044,0.518771331,2310,320,1,1
8CK0C,86,124,63,80.72580645,0.73255814,9.798387097,0.508064516,1215,151,1,1
568O3,19,34,14,75.64705882,0.736842105,6,0.411764706,204,38,1,1
EWE34,19,22,16,63.36363636,0.842105263,9.090909091,0.727272727,200,22,1,1
XBJQA,275,314,29,3.573248408,0.105454545,3.436305732,0.092356688,1079,328,1,1
PYGZD,3091,3491,2682,46.59266686,0.867680362,10.02177027,0.768261243,34986,3583,1,1
FOEPF,19,27,19,112.7407407,1,7.37037037,0.703703704,199,27,1,1
SJNXB,19,24,17,41.25,0.894736842,8.125,0.708333333,195,27,1,1
FLL8L,275,290,37,1.368965517,0.134545455,3.127586207,0.127586207,907,290,1,1
BH7MP,215,314,174,66.30573248,0.809302326,9.404458599,0.554140127,2953,336,1,1
8RIY0,19,23,16,123.826087,0.842105263,8.304347826,0.695652174,191,27,1,1
P7DE4,19,26,14,62.53846154,0.736842105,7.269230769,0.538461538,189,31,1,1
XG0A1,274,700,263,23.95285714,0.959854015,4,0.375714286,2800,715,1,1
LZV39,455,657,382,88.09284627,0.83956044,6.636225266,0.581430746,4360,897,1,1
EQ0XH,19,23,16,54.91304348,0.842105263,8.217391304,0.695652174,189,24,1,1
MVK6P,19,31,12,34.67741935,0.631578947,5.935483871,0.387096774,184,34,1,1
O4H77,274,306,170,28.72875817,0.620437956,6.588235294,0.555555556,2016,309,1,1
4FWQ9,299,369,259,77.24932249,0.866220736,7.357723577,0.701897019,2715,493,1,1
LAD0V,19,33,16,32.57575758,0.842105263,5.575757576,0.484848485,184,35,1,1
TXOWO,19,31,21,150.1935484,1.105263158,5.838709677,0.677419355,181,37,1,1
VH71W,274,335,14,0.044776119,0.051094891,2.862686567,0.041791045,959,335,1,1
2PMJB,159,230,144,88.48695652,0.905660377,8.908695652,0.626086957,2049,243,0.995652174,1
O0U61,19,23,14,62.47826087,0.736842105,7.695652174,0.608695652,177,23,1,1
HZ094,19,22,10,66.04545455,0.526315789,8.045454545,0.454545455,177,27,1,1
6EFG3,274,285,8,1.192982456,0.02919708,3.024561404,0.028070175,862,285,1,1
WU323,2014,2374,704,15.42796967,0.349553128,4.152064027,0.296545914,9857,2400,1,1
DTFUD,19,24,17,88.25,0.894736842,7.208333333,0.708333333,173,25,1,1
RL5YR,19,56,12,2.785714286,0.631578947,3.053571429,0.214285714,171,62,1,1
NIKMC,274,283,4,0,0.01459854,2.992932862,0.014134276,847,284,1,1
PXXBV,228,339,176,80.42772861,0.771929825,9.230088496,0.519174041,3129,379,1,1
7B0TF,19,19,16,35.10526316,0.842105263,8.842105263,0.842105263,168,19,1,1
56UNG,19,27,14,27.81481481,0.736842105,6.074074074,0.518518519,164,38,1,1
C5GEE,273,334,223,36.34131737,0.816849817,7.473053892,0.667664671,2496,349,1,1
8MZAG,520,670,371,47.36567164,0.713461538,7.353731343,0.553731343,4927,692,1,1
OY4QQ,19,20,12,69.05,0.631578947,8.2,0.6,164,22,1,1
TBRIT,19,26,16,35.76923077,0.842105263,6.230769231,0.615384615,162,29,1,1
OHONA,273,297,162,42.07407407,0.593406593,7.656565657,0.545454545,2274,299,1,1
T8C64,84,116,75,142.2758621,0.892857143,8.844827586,0.646551724,1026,223,0.99137931,1
FW50I,19,39,20,35.97435897,1.052631579,4.153846154,0.512820513,162,39,1,1
Y66RQ,19,22,12,143.3636364,0.631578947,7.227272727,0.545454545,159,24,1,1
EKRJR,273,376,114,31.99734043,0.417582418,4.893617021,0.303191489,1840,392,1,1
5FHMC,395,513,301,59.93567251,0.762025316,5.914230019,0.586744639,3034,671,0.990253411,1
YQ383,19,21,17,19.28571429,0.894736842,7.523809524,0.80952381,158,22,1,1
J5FNQ,19,28,18,120.25,0.947368421,5.571428571,0.642857143,156,30,1,1
PXXWU,273,298,76,13.86577181,0.278388278,3.751677852,0.255033557,1118,298,1,1
E2ORZ,1082,1492,658,27.94168901,0.608133087,5.498659517,0.441018767,8204,1530,1,1
B5GRS,19,23,16,62.69565217,0.842105263,6.695652174,0.695652174,154,26,1,1
C4ZNK,19,27,17,99.40740741,0.894736842,5.703703704,0.62962963,154,29,1,1
PEIJE,273,282,10,0.074468085,0.036630037,3.010638298,0.035460993,849,283,1,1
1PYCA,474,660,388,65.28787879,0.818565401,6.062121212,0.587878788,4001,853,0.993939394,1
TOBXC,19,19,14,27.42105263,0.736842105,8,0.736842105,152,19,1,1
RLY58,19,22,12,32.04545455,0.631578947,6.863636364,0.545454545,151,22,1,1
479SP,272,325,236,50.55692308,0.867647059,7.729230769,0.726153846,2512,334,1,1
VHRIM,48,76,48,157.4868421,1,17.81578947,0.631578947,1354,98,1,1
LJUO8,19,25,14,52.32,0.736842105,6.04,0.56,151,25,1,1
KJNCI,19,29,12,72.96551724,0.631578947,5.172413793,0.413793103,150,30,1,1
AOEWJ,272,401,214,33.36907731,0.786764706,5.865336658,0.533665835,2352,410,1,1
1Z2WE,503,586,421,93.94709898,0.836978131,5.518771331,0.718430034,3234,614,1,1
S7E7I,19,27,17,44.07407407,0.894736842,5.407407407,0.62962963,146,31,1,1
IJPEK,19,21,13,38.95238095,0.684210526,6.952380952,0.619047619,146,21,1,1
N974H,272,420,149,24.85238095,0.547794118,4.8,0.354761905,2016,425,1,1
ML6WO,93,126,73,123.2936508,0.784946237,10.3968254,0.579365079,1310,152,1,1
QSOLC,19,22,9,53.77272727,0.473684211,6.636363636,0.409090909,146,26,1,1
GWG0J,19,23,15,91.60869565,0.789473684,6.304347826,0.652173913,145,23,1,1
Q9EY2,272,339,119,26.37463127,0.4375,5.318584071,0.351032448,1803,357,1,1
M9AIU,791,1049,574,63.58055291,0.725663717,6.86749285,0.547187798,7204,1107,1,1
CTHSQ,19,28,12,11.07142857,0.631578947,5.178571429,0.428571429,145,30,1,1
M9AAY,19,21,16,130.3809524,0.842105263,6.714285714,0.761904762,141,21,1,1
O1ZNW,272,337,145,12.11275964,0.533088235,4.418397626,0.430267062,1489,338,1,1
R0MLQ,611,658,196,12.95896657,0.320785597,4.019756839,0.29787234,2645,663,1,1
N2MLP,19,22,18,61.81818182,0.947368421,6.363636364,0.818181818,140,22,1,1
YCUPB,19,30,15,13.1,0.789473684,4.6,0.5,138,31,1,1
TB0M1,272,312,81,17.88141026,0.297794118,4.442307692,0.259615385,1386,316,1,1
3ZKED,3724,4108,1031,25.98393379,0.276852846,5.457400195,0.25097371,22419,4221,1,1
9VGS5,19,20,15,24.35,0.789473684,6.8,0.75,136,21,1,1
DORPZ,19,21,15,46.52380952,0.789473684,6.428571429,0.714285714,135,21,1,1
K95RY,272,278,7,0.035971223,0.025735294,3,0.025179856,834,278,1,1
735C4,1145,1401,806,31.77373305,0.703930131,5.671663098,0.575303355,7946,1415,1,1
QHQU0,19,25,12,31.48,0.631578947,5.36,0.48,134,25,1,1
79VCB,19,29,18,35.06896552,0.947368421,4.586206897,0.620689655,133,30,1,1
KD4L1,271,321,176,37.75077882,0.649446494,7.781931464,0.548286604,2498,330,1,1
XW1RN,86,153,83,91.32679739,0.965116279,6.032679739,0.54248366,923,180,1,1
H7I6O,19,28,14,15.10714286,0.736842105,4.714285714,0.5,132,28,1,1
7D9J3,19,25,11,17.08,0.578947368,5.2,0.44,130,25,1,1
UO42Y,271,323,174,36.37151703,0.642066421,4.671826625,0.53869969,1509,326,1,1
8TR10,480,609,319,43.86535304,0.664583333,5.155993432,0.523809524,3140,625,1,1
OWFE6,19,26,12,5.730769231,0.631578947,4.923076923,0.461538462,128,27,1,1
X1ISV,19,24,12,16.16666667,0.631578947,5.333333333,0.5,128,24,1,1
YBZXK,271,306,50,8.87254902,0.184501845,3.307189542,0.163398693,1012,306,1,1
IDPVL,2286,2617,1596,24.13832633,0.69816273,6.264424914,0.609858617,16394,2669,1,1
HM8HB,19,21,13,22.04761905,0.684210526,6.047619048,0.619047619,127,23,1,1
5O4YH,19,22,14,29.5,0.736842105,5.727272727,0.636363636,126,22,1,1
G0DJ0,270,601,188,25.90183028,0.696296296,4.296173045,0.31281198,2582,619,1,1
CKX29,409,582,303,71.43642612,0.740831296,7.823024055,0.520618557,4553,618,1,1
9G83K,19,21,8,27.52380952,0.421052632,6,0.380952381,126,21,1,1
